//1,2,3,4,5,6,7,8,9,10,11,12,13,19,15,16,17,18,14,20,21,22,23,24,25,26,27,28,29,30,31,32
14,14,14,14,0,0,16,17,18,0,0,0,0,0,16,17,17,18,0,0,16,17,17,18,0,0,16,17,17,18,0,5
0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,5
0,14,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,5
0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,5
0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,5
0,14,101,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,5
0,14,14,0,0,0,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,5
0,14,0,0,0,0,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,5
0,14,0,0,0,0,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,5
0,12,2,13,14,14,14,14,14,14,60,14,14,14,14,14,14,14,14,60,14,14,14,14,14,14,14,0,0,0,0,5
0,5,1,3,203,203,203,203,203,203,203,15,203,203,203,19,15,15,203,203,203,203,203,203,203,203,203,0,0,0,0,5
0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,5
0,5,1,3,0,0,15,0,0,0,0,0,0,0,0,19,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,5
0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,11,4,10,0,0,0,0,15,0,0,0,0,0,0,19,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5
0,14,201,14,0,0,0,0,0,19,15,0,0,0,15,19,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,5
0,14,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,5
0,14,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,5
0,14,20,14,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,15,0,15,0,0,0,0,0,0,0,0,5
0,14,20,14,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,5
2,2,2,2,2,2,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
